1-136-02  Pingau, Kirche          47.4453 16.0665  527471 710954  4     971001 P  25711   
1-136-10  Hartberg, Kirche        47.2810 15.9707  358881 744596 14     971001 P  29104A  
1-136-11  Hartberg, Rathaus       47.2814 15.9705  358520 745021  6     971001 P  29103   
2-137-00  ## Oberwart, ref. Kirch 47.2879 16.2042  315598 736974  4     071011 P  50146D  
2-137-01  Oberwart, evangelische  47.2885 16.2104  315856 738309 17     860430 P  50150   
2-137-02  Oberwart, katholische K 47.2869 16.2173  322695 738872 17     971001 P  50157A  
2-137-03  Oberwart, reformierte K 47.2879 16.2042  315636 736961  7     071011 P  50146F  
2-137-alt Rotenturm an der Pinka  47.2516 16.2441  306000 739078  4     820921 SRotentur  
3-137-13  Jormannsdorf, Kirche    47.3479 16.2234  353600 742261  3     820921 S50113G    
3-137-95  Geißlgraben             47.3808 16.2504  420174 736516  7     820921 P  50095   
2-138-00  ## Hochstraß, Kirche, a 47.4293 16.4021  421027 746489  4     930514 P  50041   
2-138-01  Lockenhaus / Hammer     47.4091 16.4436  315237 772369  4     930514 P  50013   
2-138-02  Liebing, Kirche         47.4137 16.4964  292770 780920  9     930514 P  49999   
2-138-03  Hochstraß, Kirche       47.4293 16.4021  421058 746484  7     930514 P  50041B  
2-138-0E  Hochstraß, Kirche, Vorr 47.4293 16.4021  420770 746564  5     930514 S2-138-0E  
2-138-alt ## Liebing, Kirche, ##v 47.4137 16.4963  292770 780968  5     860819 S50000G    
2-139-00  Lutzmannsburg           47.4646 16.6396  206013 798148  9     820928 P  60103   
0-140-00  Tisis - Kirche St. Mich 47.2278  9.5723  457962 588333  2 343 050926 P  44462G  
1-140-00  Tisis - Kirche St. Mich 47.2278  9.5722  457983 588165 11 343 191021 P  44462F  
1-140-01  TISIS - Pfarrkirche     47.2263  9.5820  486607 582368  3     050927 P  44462A  
1-140-02  Feldkirch - LKH         47.2324  9.5802  481025 586210  3     050927 P  44461A  
1-141-00  Gurtis - Kirche         47.1945  9.6428  904070 489763  4     040809 S1-141-00  
1-141-01  Frastanz, Kirche        47.2159  9.6319  508817 572816  5     040809 P  44431B  
1-141-02  ## Frastanz, Bhf. ##ver 47.2204  9.6389  472873 580836  9     851017 P  44431A  
2-142-00  Bings - Kirche          47.1451  9.8597  606581 522850 12     191021 P  44370   
2-142-01  St. Leonhard            47.1457  9.8696  662969 513466  6     961030 P  44365   
2-142-10  Kirche Schruns          47.0808  9.9199  690177 493338  8     191021 P  57912   
3-142-89  St. Gallenkirch         47.0210  9.9744  878589 431923  5     901009 P  57889   
2-143-00  Langen am Arlberg - Bah 47.1322 10.1222 1217983 399084  6     961031 P  37586   
2-143-01  Langen am Arlberg       47.1326 10.1215 1217824 399173  7     961031 P  37585   
2-143-10  St. Anton am Arlberg    47.1297 10.2654 1304265 386546  4     961031 P  40882   
2-143-11  St. Anton am Arlberg    47.1297 10.2656 1303138 386793  4     961031 P  40881   
3-143-12  ## Hilfspunkt-ÖSGN nur  47.2337 10.2932 1287370 419184 10     181019 S143S012   
3-143-16  ## Ischgl, Brücke ##ver 47.0340 10.3232 1273817 354100 11     900906 P  57716   
3-143-75  ## Flexenpass ##verl.## 47.1589 10.1648 1774032 316461  4     880706 P  56475   
1-144-00  Landeck, Aufbahrungshal 47.1380 10.5704  817869 476669  3     971008 P  35560D  
1-144-01  ## Landeck, Bahnhof ##v 47.1490 10.5785  777420 485423  5     900913 P  35549   
1-144-02  Landeck, Malerstraße    47.1409 10.5665  791867 481264  4     900913 P  40749   
3-144-87  Pension Schweighofer    47.0774 10.4488 1065157 406185  3     961031 P  57687   
2-145-00  Imst, Pfarrkirche Maria 47.2464 10.7409  826561 516209  4     960423 P  45744A  
2-145-01  ## Imst, Johanneskirche 47.2427 10.7387  795742 520075  9     820824 P  41504A  
2-145-02  ## Imst, Marienkapelle  47.2471 10.7437  819850 517170  8     820816 S2-145-02  
2-145-03  Imst, Landwirtschaftssc 47.2369 10.7409  780004 520068 10     851014 P  36704   
2-145-04  Imst, Marienkapelle     47.2471 10.7437  819636 517183 13     880926 P  41507A  
2-145-10  Prutz, Kirche           47.0794 10.6645  864625 450313  4     971008 P  38564   
2-145-20  ## Feichten,FFW (Situat 47.0320 10.7481 1286352 356125  9     900508 S2-145-20  
2-145-21  Feichten, FFW           47.0319 10.7481 1286355 356112  4     971008 P  62996   
2-145-alt ## Schönwies, Altp. ##v 47.1978 10.6565  737000 503226  8     820816 SSchoenwi  
3-145-89  Wenns                   47.1701 10.7321  990408 458825  4     960423 P  38489   
3-145-95  ## Imst, ## verloren 19 47.2374 10.7393  787882 519396  3     820816 P  35495   
2-146-00  ## Ötz, Kirche ### verl 47.2055 10.8987  818821 489995  4     921008 P  38419A  
2-146-01  Ambach, Kapelle         47.2163 10.8661  762350 509534  4     930930 P  38441   
2-146-alt ## Ötz - Tankstelle, al 47.2323 10.8539  735000 521719  5     820812 SOetz      
3-146-24  Kühtai - Dortmunder Hüt 47.2122 11.0088 1947473 292066 35     770928 P  38324   
3-146-51  Umhausen, Kirche        47.1401 10.9284 1031888 438426  9     930929 P  57551   
3-146-79  Kühgratenwand           47.2237 10.9173 1339154 400544  5     820812 P  38379   
3-146-83  Längenfeld, Kirche      47.0724 10.9716 1179759 399744 10     971008 P  57583   
2-147-00  Neustift, Kirche        47.1105 11.3068  994308 432337 10     901022 P  63533   
2-147-01  Krößbach, Kirche        47.0789 11.2666 1101051 402585  8     901022 P  63554   
3-147-74  Gries im Sellrain       47.1988 11.1460 1258552 410414 10     770511 P  38274   
0-148-00  Brenner - Zollhaus, Kel 47.0078 11.5073 1367320 353062  2 175 010910 P  40746A  
1-148-00  Brenner - Zollhaus, Kel 47.0078 11.5073 1367486 353056  7 176 010909 P  40746B  
2-148-00  ## Matrei, Bahnhof, ISG 47.1270 11.4525  992778 447893 10     851022 S2-148-00  
2-148-01  Matrei - Süd            47.1238 11.4510 1007608 444854  6     011002 P  40674A  
2-148-02  Matrei, Mast            47.1241 11.4519  994445 447109  6     901019 P  40676   
2-148-10  ## Gärberbach, ehem. Ga 47.2320 11.3862  697960 530295  4     901022 S2-148-10  
2-148-20  Schönberg, ECL          47.1860 11.4121  934899 472942  5 276 011005 S2-148-20  
2-148-21  Schönberg, Ghf. Alte Po 47.1857 11.4121  935589 472624  9 277 011005 P  40646   
2-148-30  Stafflach, Gasthof Penz 47.0648 11.4889 1100980 412266  4 217 011002 S2-148-30  
2-148-40  ## Gries,Lueg, ECL ##ve 47.0299 11.4906 1218500 381611  4 230 901019 S2-148-40  
2-148-41  Gries, Lueg             47.0299 11.4906 1218540 381347  6 230 010907 P  40729   
2-148-50  ## Brenner - Zoll, ECL  47.0080 11.5073 1368700 353016  8 220 851022 S2-148-50  
2-148-51  Brenner - Zoll          47.0079 11.5073 1369099 352803  4 220 110729 P  40746C  
2-150-00  Zell am Ziller - Wallfa 47.2252 11.8899  707242 509809  4     001016 P  54703A  
2-150-01  Zell am Ziller - Wehr   47.2262 11.8911  610934 524841  6     840607 P  54694   
2-150-02  Zell am Ziller - Gemein 47.2342 11.8809  574981 529633  4     840604 P  54646A  
2-150-alt ## Zell am See Postamt  47.2342 11.8811  574670 529790        N-alt  S18106G    
3-150-02  Mayrhofen - Gemeindeamt 47.1684 11.8642  634047 497663  4     001016 P  62730   
3-150-31  Ötschenwirt             47.2143 11.9222 1049314 440718  5     840606 P  54731   
3-150-92  Gerlos - Oberhof        47.2280 12.0453 1253592 407178  8     840607 P  54792   
2-151-00  Krimml - Bahnhof        47.2349 12.1969  911591 466381 11     851023 P  54893A  
2-151-01  Wald - Kirche           47.2476 12.2268  885515 475949  9     851023 P  54903   
3-151-28  Gerlos, Maut            47.2440 12.1218 1501982 371656  6     840711 P  54828   
2-152-00  Matrei in Osttirol, Kir 47.0010 12.5420  975389 439073  4     991013 P  49600   
2-152-01  Gruben, Kapelle         47.0376 12.5178 1145205 392083 16     991013 P  49620   
3-152-68  Tauerntunnel - Nordport 47.1607 12.5366 1606462 292600 22 200 991014 P  49668   
3-152-90  Wager Alm               47.2053 12.5124 1225275 388358 24 250 991014 P  49690   
0-153-00  Kaiser-Franz-Josefs-Höh 47.0763 12.7516       0                      P  64560C  
1-153-01  Kaiser-Franz-Josefs-Höh 47.0763 12.7515       0                      P  64560B  
1-153-02  Besucherzentrum (Eingan 47.0763 12.7513       0                      P  64560A  
2-153-00  Ferleiten - Wildpark    47.1688 12.8153 1151055 395547  6     930927 P  64639   
2-153-01  KFJ. Höhe Trafo KELAG   47.0747 12.7533       0                      P  64559   
2-153-10  Fuscher Törl, Garage    47.1193 12.8279 2376504 174490  7     170904 P  64603   
2-153-20  Guttal, Kreisverkehr    47.0639 12.8192 1858529 263655  6     170904 P  64534   
2-153-alt Ferleiten, alter Basisp 47.1689 12.8153 1150130 395729  4     851008 S17500G    
3-153-22  ##Fuscher Törl - Garage 47.1194 12.8279 2376200 174588  3     930927 S3-153-22  
3-153-80  Kals, Kirche            47.0016 12.6452 1325448 373037 12     991011 P  61080   
3-153-87  Kals                    47.0070 12.6393 1356030 367343  8     991011 P  61087   
2-154-00  ## Rauris, Kirche Altpu 47.2298 12.9955  947844 461635 21     851007 N5640023A  
2-154-01  Rauris, Einödkapelle    47.1866 12.9768 1013095 435406  5     970915 N5640031A  
2-154-02  Rauris, Kirche          47.2298 12.9955  947840 461621  4     970915 N5640023B  
2-154-10  Heiligenblut, Kirche    47.0400 12.8419 1293879 359717  8     031023 P  62256   
2-155-00  Bad Gastein, Kirche     47.1159 13.1382  999880 422875 10     810814 P  36162   
2-156-00  Zederhaus, Kirche       47.1531 13.5080 1205555 426190  4     980626 N5850047A  
3-156-04  Gasthof Faller Alm      47.0105 13.4370  908000 441304  6     910321 S3-156-04  
3-156-11  Hintermuhr, Stollenport 47.1047 13.4848 1131757 420479  4     931123 SSAFE-HM1  
3-156-12  Hintermuhr, Kraftwerk,  47.1044 13.4820 1137355 419135  3     931124 SSAFE-HM2  
3-156-33  KW Galgenbichl          47.0667 13.3535 1667000 302813  5     910319 S3-156-33  
3-156-99  Kraglau, Kabelstollen d 47.1434 13.5222 1166854 432002 15     980626 SSAFE-ZH1  
1-157-00  Mauterndorf, Kirche     47.1340 13.6803 1122602 466165  3     931125 P  45623A  
1-157-01  St. Michael im Lungau,  47.0994 13.6395 1075436 466996  3     980626 P  45599A  
1-157-02  Mauterndorf, Kapelle    47.1392 13.7046 1118170 471519  7     931125 P  53326A  
3-157-alt ## Mauterndorf, alter B 47.1342 13.6805 1123000 466217  7     830420 SMauternd  
2-158-00  ## Predlitz, Bhf. ## ve 47.0783 13.9275  911215 530293  7 204 851105 P  53233   
2-158-01  Stadl an der Mur, ehem. 47.0876 13.9820  881190 538501  4     980717 P  53220   
2-158-02  Stadl an der Mur        47.0891 13.9824  882300 537397  4     980717 P  53219   
2-158-alt ## Predlitz, Bhf. Turra 47.0783 13.9277  910600 530398  7     830607 SPredlitz  
2-159-00  Murau, Feuerwehr        47.1129 14.1672  811346 563678  4     950802 P  53171A  
2-159-01  St. Egidi, Landwirtscha 47.1133 14.1799  815348 561718  8     950802 P  53167   
2-160-00  Unzmarkt, Kirche        47.2004 14.4475  745237 567723  5     950731 P  47291   
2-160-01  ## Scheifling, Feuerweh 47.1532 14.4122  756088 573268  4     950808 P  53088   
1-161-00  Eppenstein, Bahnhof     47.1290 14.7402  724010 581872  5     960513 P  62152   
1-161-01  Kathalschule            47.1162 14.7123  759460 572110  9     960513 P  62147   
2-162-00  Köflach, Bahnhof        47.0620 15.0834  448735 664461  6     950809 P  36503   
2-163-01  Voitsberg / Lobming     47.0388 15.1694  385175 692313  7     950809 P  36472A  
0-164-00  Graz-TU, Geodätenkeller 47.0692 15.4515  355570 715507  2 242 890629 S0-164-00  
0-164-10  Graz, Observatorium Lus 47.0675 15.4947  481163 698659  2 357 130710 P  57471A  
1-164-01  ## Graz-TU, Außenpunkt, 47.0694 15.4517  361098 714495  5 336 810623 P  50698A  
1-164-02  Graz-Schlossberg, Stoll 47.0771 15.4391  360581 710331  3 269 850520 P  50685C  
1-164-03  Graz, Observatorium Lus 47.0674 15.4943  480996 698555  3 358 141119 P  57470B  
1-164-04  Graz, Observatorium Lus 47.0675 15.4943  480971 698691  3 348 141119 P  57470A  
1-164-05  Graz - Ost, Raaba (Auto 47.0265 15.4855  343528 711839  3 272 141119 S1-164-05  
1-164-06  Graz, Don Bosco Kirche  47.0567 15.4175  359237 707866  3 289 141119 P  50714A  
1-164-07  Graz, Raaba Kapelle     47.0281 15.4975  350000 712194  3     141119 S1-164-07  
1-164-11  Graz, Observatorium Lus 47.0675 15.4947  481230 698622  3 358 141119 P  57471   
1-164-12  Graz, Observatorium Lus 47.0676 15.4943  481181 698635  3 348 141119 P  57470   
3-164-LAS ## Lassnitzhöhe - Altpu 47.0767 15.5830  536000 683893 15     820923 SLassnitz  
2-165-00  Gleisdorf, Klosterkirch 47.1044 15.7057  352082 719990  4     870630 P  50606   
2-165-01  Weiz - Sallmutter       47.2211 15.6401  489781 702477  6     870702 P  25903   
2-165-alt Sulz bei Gleisdorf      47.0701 15.7369  338000 722677 15     820923 SSulz      
2-166-00  Großwilfersdorf, Kirche 47.0796 15.9939  274084 728716  4     980127 P  50530A  
2-166-alt Großwilfersdorf - Altpu 47.0796 15.9939  274000 728836  4     820923 SGrosswil  
3-166-13  Riegersburg             47.0006 15.9386  344963 712087  3     940527 P  59313   
3-166-51  Ilz                     47.0870 15.9270  289666 732881  9     980127 P  50551   
2-167-00  ## Bocksdorf, Kirche ## 47.1439 16.1759  244074 743644  4     990602 P  56944   
2-167-01  Stegersbach, alte Kirch 47.1625 16.1599  259602 735914 11     860820 P  56928   
2-167-10  Güssing, Wasserbauleitu 47.0576 16.3206  222377 768858  7     990602 P  50396   
3-167-00  Fürstenfeld             47.0513 16.0853  252022 728399  6     871020 P  50500A  
3-167-20  Neustift bei Güssing    47.0340 16.2725  326458 748196  6     990602 P  50420   
3-167-44  Großpetersdorf Kirche   47.2391 16.3199  310782 746148  3     820921 P  50244   
3-167-89  Rudersdorf              47.0500 16.1235  247898 731341 12     820923 P  50489   
2-168-00  Eberau, Kirche          47.1058 16.4625  214690 765266  4     930513 P  50319   
2-168-01  Eberau, Ghf.            47.1078 16.4616  215112 765504  5     930513 P  50317   
3-168-28  Gaas                    47.0836 16.4638  209712 763529  9     930513 P  50328   
3-168-39  Moschendorf             47.0567 16.4786  205999 755687  6     930513 P  50339   
3-168-78  ## Kohfidisch, ## verlo 47.1825 16.3410  254904 769794 13     860821 P  50278   
3-168-81  Güssing - Ost           47.0627 16.3384  216134 769338  6     820917 P  50381   
2-169-00  Partenen, Kiche         46.9691 10.0636 1051076 378717  6     961030 P  57855A  
2-169-01  Gaschurn, Kirche        46.9879 10.0266  979335 405911  8     191021 P  57869   
3-169-08  Großvermunt             46.9224 10.0582 1879368 236916 17     901003 P  57808A  
3-169-41  Untervermunt (Silvretta 46.9511 10.0716 1346724 324373 17     901009 P  57841   
2-170-00  Galtür - Gemeindeamt    46.9690 10.1871 1575783 299081  4     901009 P  57761   
2-170-01  Tschafein - Kapelle     46.9750 10.2063 1536416 302901  4     901004 P  57758A  
2-170-02  Mathon - Kirche         46.9892 10.2454 1454946 322334  4     900911 P  57742   
3-170-54  Tschafein, Mauer        46.9830 10.2220 1524094 310387  7     900911 P  57754   
3-170-57  Tschafein, Trafo        46.9775 10.2110 1544071 303312  7     900911 P  57757   
2-171-00  Pfunds                  46.9685 10.5353  974353 401273 13     890412 P  38626   
2-171-10  Schalklbachbrücke       46.9375 10.4902 1017604 383423  9     851015 P  43290   
2-171-11  Schalkl / Grenze        46.9350 10.4876 1028948 380472 17     851015 P  43291B  
2-171-20  Nauders-Zoll ##verl.?## 46.8497 10.5055 1449313 309273 11     010929 P  38707   
2-171-21  Nauders, Kirche Mariahi 46.8917 10.5028 1363416 336730  9     010929 P  38685   
2-172-00  Auf Versetz, Kapelle    46.9719 10.7391 1545190 291654  7     971008 T 106 172F1
0-173-00  ## Obergurgl, alter Abs 46.8677 11.0253 1935312 239928  2 196 940927 P  57663B  
0-173-01  Obergurgl, ABS-Sockel,  46.8677 11.0253 1935413 239898  2 184 101005 P  57663A  
0-173-02  Obergurgl, ABS-Sockel,  46.8677 11.0253 1935400 239896  4 190 140809 S0-173-02  
0-173-0A  Obergurgl, ABS-Sockel,  46.8677 11.0253 1935415 239906  2 190 121015 P  57663F  
0-173-10  Vent - Rofen            46.8561 10.8911 2016470 207713 15 208 G-2014 S0-173-10  
1-173-00  ## Obergurgl, Gang alt  46.8677 11.0253 1935386 239918  3 190 990625 P  57663C  
1-173-01  Obergurgl - Universität 46.8677 11.0256 1936320 239619  3 191 101006 P  57664A  
1-173-02  Obergurgl - Kirche      46.8709 11.0270 1906505 245136  4 220 130426 P  57660A  
1-173-03  Obergurgl, Fels         46.8670 11.0240 1937352 239379  5 190 110502 P  57665   
1-173-04  ##Obergurgl - Sportheim 46.8677 11.0254 1937011 239479  3 189 101006 P  57664   
1-173-05  Obergurgl, Universitäts 46.8678 11.0254 1937126 239484  3 189 101006 P  57663   
1-173-06  Obergurgl - oberer Fels 46.8660 11.0233 1950686 237270  3 190 110502 P  57665A  
1-173-07  Obergurgl, ABS-Sockel,  46.8677 11.0253 1935419 239912  3 185 130426 P  57663D  
1-173-08  Obergurgl, Gang         46.8677 11.0253 1935349 239920  3 190 130426 P  57663E  
1-173-10  Vent - Rofen, Kapelle   46.8563 10.8922 2010906 208552 18     900509 N4750181   
2-173-00  Sölden, Kirche          46.9681 11.0075 1368795 344991  4     040506 P  57618   
2-173-01  Zwieselstein            46.9391 11.0278 1460914 321435  6     130426 P  57632A  
2-173-10  Plangeross, Kirche      46.9875 10.8685 1614093 290506 26     880927 P  63669   
3-173-19  ##Hochgurgl - Mautstell 46.9101 11.0535 2169311 204219  6     121012 P  64319   
2-174-00  Timmelsjoch   TP 110-17 46.9042 11.0976 2487512 150362  7     121011 P  64342   
2-174-01  Timmelsjoch   TP 111-17 46.9080 11.0954 2497850 146318  4     121011 P  64343   
2-174-02  Timmelsjoch Pass        46.9059 11.0980 2473756 151602  8     121011 P  64344   
2-177-00  Mariahilf, Kapelle      46.9118 12.2966 1423319 359247  7     940513 P  59204   
2-177-01  Mariahilf               46.9132 12.2995 1420019 358698  5     851030 P  59202   
2-178-00  Huben - Kirche          46.9369 12.5740  820026 472853  4 184 991013 P  49576   
2-178-02  Huben, Bäckerei         46.9347 12.5739  817245 472812  6     991013 P  49572   
1-179-00  Tristach, Aufbarungshal 46.8175 12.7881  671782 522487  3     031022 P  49500F  
1-179-01  Tristach, Aufbarungshal 46.8175 12.7881  671790 522501  6     830624 S1-179-01  
1-179-02  Lienz, Straßenmeisterei 46.8287 12.7576  679630 520732  9     031022 P  49510   
3-179-73  Mittewald, Bahnhof      46.7702 12.5956  884588 475025  9     810810 P  49773   
0-180-00  Döllach, FFW            46.9728 12.8949 1007179 426930  2 223 031024 P  62235B  
0-180-01  Putschall, Kirche       46.9885 12.8765 1049653 415666  3 217 031023 P  62240A  
1-180-00  Döllach; Nationalparkha 46.9729 12.8949 1007543 426810  3 216 040608 P  62235A  
1-180-01  Putschall, Kirche (Eing 46.9885 12.8763 1049908 415545  3 216 040608 P  62240B  
1-180-02  Döllach, Kirche         46.9728 12.8973 1012943 425542  3     040609 P  62234A  
1-180-03  Döllach, Möllbrücke     46.9732 12.8900 1011038 426184  3 260 031023 P  62235C  
1-180-04  Gradenbach, Brücke      46.9866 12.8684 1118885 401000  3     031016 P  62240D  
1-180-05  Putschall, Eggerwiesen  46.9867 12.8710 1106035 406312  3     031016 P  62240C  
1-180-06  Döllach, Sportplatz     46.9731 12.8896 1009805 426299  5 260 020521 P  62235D  
2-180-00  Winklern, Kirche        46.8703 12.8759  964831 464420  7     040609 P  62202   
0-181-00  Penk-Bahnhof, Keller, S 46.9126 13.2584  897296 467768  3 216 990906 P  35995A  
1-181-01  Stallhofen, Kirche   ## 46.9245 13.2285  675301 504759  4 220 990907 P  36018A  
1-181-02  Napplach, Tunnel        46.8850 13.2665  671489 514284  4 199 990907 S1-181-02  
1-181-03  Kolbnitz, Bahnhof, Kell 46.8786 13.3225  744780 501250  3 219 990908 P  35967A  
1-181-04  Bahnhof Penk            46.9127 13.2583  899604 467449  4 220 990907 P  35995   
1-181-05  ## Kohlstatt I   ##verl 46.8912 13.2540  935000 469760  7     851031 S1-181-05  
1-181-06  Kohlstatt II            46.8894 13.2548  956000 466124  7     990907 S1-181-06  
2-181-01  Greifenburg, Volksschul 46.7511 13.1841  623569 541662  8     031105 P  49376   
3-181-97  Reißeckbahn - Talstatio 46.8807 13.3171  720000 504540  2     990908 S3-181-97  
2-182-00  Spittal an der Drau, Pf 46.7972 13.4984  560287 562578  4     050831 P  47468   
2-182-10  Möllbrücke, Ghf. Post   46.8384 13.3704  559409 553369 11     910321 P  35935   
2-182-11  Rottau, Wehr            46.8644 13.3364  600459 531810 10     990908 P  35951D  
2-182-alt ## Rosenheim-Altpunkt   46.8143 13.4191  568000 554610  6     810803 SRosenhm   
3-182-09  Burgstallstollen        46.8831 13.3432 1463110 365777  6     910321 S3-182-09  
3-182-51  Hattelberg Stollen      46.8940 13.3441 1606000 334194  6     910321 S3-182-51  
3-182-65  Gmünd - Gemeindeamt     46.9074 13.5360  747736 510823 12     980623 P  45465   
3-182-98  Schoberboden, Bolzen    46.9038 13.3342 2237000 194922  7     990908 S3-182-98  
3-182-99  Reißeckbahnhof, Kanal   46.9174 13.3688 2240000 207380  9     920611 S3-182-99  
2-183-00  Radenthein, kath. Kirch 46.8028 13.7080  746369 541483  7     980623 P  28788A  
2-183-01  ## Radenthein, evang. K 46.8000 13.7080  726409 543525  5     980623 P  28786B  
2-184-00  Ebene Reichenau         46.8544 13.8946 1062657 495504 12     850913 P  28830   
2-185-00  Weitensfeld             46.8488 14.1924  701961 584593  5     950808 N5130118A  
2-185-01  Weitensfeld             46.8490 14.1921  702594 584344  5     940809 N5130118   
2-185-02  Klein Glödnitz          46.8533 14.1385  730672 577580  9     950807 P  59859   
2-186-00  Dürnfeld, Kirche        46.8316 14.4464  576100 604574  7     970619 S2-186-00  
2-186-01  Hirt, Bhf.              46.9093 14.4341  615055 594597  7     970619 P  47149   
2-187-00  Bad St. Leonhard        46.9632 14.7901  705627 578773  4     970602 P  62098   
2-187-01  Wisperndorf, Bahnbrücke 46.9772 14.7800  728910 571401  4     970602 P  62103   
2-188-00  ## Wolfsberg ## verlore 46.8369 14.8452  452972 625329  7     960514 P  46738A  
2-188-01  Wolfsberg, Kapuzinerklo 46.8369 14.8452  453085 625287  4     970619 S2-188-01  
2-188-02  Wolfsberg, evangelische 46.8351 14.8358  457145 620219  6     970602 S2-188-02  
2-189-00  Stainz, evang. Kirche   46.8923 15.2699  336746 690910  4     950809 P  33366   
2-189-01  Deutschlberg - VA       46.8139 15.2138  370158 674346  4     950719 P  33410A  
3-189-73  Hebalm                  46.8888 15.0972  998163 556539  4     890608 N4660073   
1-190-07  ## Flughafen - Graz ##  46.9947 15.4454  336402 707142  7     850521 P  52429A  
1-190-08  ## Flughafen - Graz ##  46.9947 15.4453  336680 707129  8     850521 P  52429B  
2-190-00  Kainach, Kapelle        46.8855 15.4988  296538 720577  4     140305 P  52380B  
2-190-00a ## Kainach, Kapelle, Al 46.8855 15.4988  296533 720560 22            P  52380A  
2-190-10  Leibnitz                46.7806 15.5349  269030 722022  9     950717 P  52311A  
2-191-00  St.Stefan im Rosental,  46.9046 15.7112  329941 700330 10     820922 N5350740A  
2-192-00  Fehring, Kirche         46.9369 16.0120  271640 718818  4     971002 P  52064   
2-192-01  Fehring, Kapelle        46.9357 16.0076  273663 718050  5     971002 P  52072   
3-192-25  ## Bad Gleichenberg ##v 46.8795 15.9079  282043 712986  7     870710 P  52125   
2-193-00  ## Heiligenkreuz, Pfarr 46.9891 16.2609  243105 754928  4     990602 P  50439   
2-193-01  Heiligenkreuz, evang. K 46.9864 16.2631  228149 758216  4     971002 P  50441   
3-193-MO  Mogersdorf              46.9486 16.2290  227000 741762  3     990602 S3-193-MO  
2-194-00  St. Emmerich, Kirche (U 46.9965 16.3434  262000 754569  4     990602 S2-194-00  
2-194-01  St. Emmerich, Grenzstei 46.9965 16.3429  262000 754564  4     990602 S2-194-01  
2-195-00  Sillian - Kirche, Turm, 46.7490 12.4181 1102071 437595  5     080508 P  49821A  
2-195-01  Tassenbach, ÖBB Haltest 46.7475 12.4666 1072169 445010  4 252 810809 P  49807   
2-195-02  Arnbach, Zoll           46.7409 12.3738 1112178 429673  5     010910 P  49837   
2-195-03  Tassenbach, ÖBB-Haltest 46.7475 12.4666 1070441 445450  5 252 080508 P  49806A  
3-195-06  Obertilliach, Kapelle L 46.7149 12.5672 1429565 384538  9     080508 P  62514   
2-196-00  St.Lorenzen - Kapelle   46.7031 12.7739 1103199 451942  8     080508 P  62458   
2-196-01  Ma.Luggau - Kapelle     46.7053 12.7389 1154002 439163 12     080508 P  62467   
2-197-00  Kötschach, Kirche       46.6788 13.0050  705114 530396  5 232 080508 P  57386   
2-197-01  Mauthen, Kapelle        46.6643 12.9973  702090 531218  4     970616 P  62361   
2-197-10  Waidach, Kapelle        46.7401 12.9692  670292 530150  6     990908 P  57428   
2-198-00  Greifenburg, Bahnhof    46.7417 13.1914  589100 548309  6     031105 P  49387   
2-199-00  ## Hermagor, evangelisc 46.6288 13.3723  613001 556497  6     870925 P  57254   
2-199-01  Möderndorf, Kühwegboden 46.6209 13.3657  586856 560731  9     031105 P  57276   
2-200-10  Maglern, Volksschule    46.5456 13.6559  649534 552941  4     970616 P  42064   
2-200-11  Maglern, Nr.25          46.5479 13.6607  630745 556653 10     970616 S2-200-11  
2-200-12  Thörl                   46.5375 13.6419  668264 544728  5     970616 P  42068   
2-200-20  Wurzenpass, ÖAMTC       46.5198 13.7520 1068728 468016  5     841004 P  55291   
2-200-alt ## Feistritz - Altpunkt 46.7045 13.6620  533000 575537  5     810803 SFeistri   
3-200-48  Riegersdorf, Trafo      46.5485 13.7797  555631 567995  5     841004 P  55248   
3-200-61  Ferndorf                46.7258 13.6432  513497 579741  4     050831 N5920461   
3-200-73  Wurzenpass-Straße, Maut 46.5367 13.7456  985658 483233 12     841004 P  55273   
2-201-00  Villach, Kirche St. Mar 46.6185 13.8345  528455 577680  4     870818 P  47595B  
2-201-01  Villach, Stiege zur Kir 46.6184 13.8341  523586 578903  4 269 851028 P  47595A  
2-201-10  St. Peter im Rosental,  46.5545 14.0439  480670 588417  8     870818 S48213G    
2-201-11  St. Niklas an der Drau, 46.6001 13.9442  487112 589844  8     870818 P  48506   
2-201-alt ## Villach Bahnhof - Al 46.6185 13.8491  499520 584920 55            S47603G    
0-202-00  Klagenfurt, Botanischer 46.6298 14.2930  451883 620224  3 235 990904 P  55232   
1-202-00  Klagenfurt, Botanischer 46.6299 14.2935  452040 621496  4 272 990904 P  55232A  
1-202-01  Klagenfurt Botanischer  46.6293 14.2941  449760 622403  3 272 990904 P  55229   
1-202-02  Klagenfurt, St.Martin   46.6246 14.2804  455684 620096  4     841011 P  55246   
1-202-03  Klagenfurt - Nord       46.6573 14.3138  452646 623641  3     990903 P  47034   
1-202-04  Klagenfurt, Botanischer 46.6298 14.2936  452389 621661  7     990904 P  55230   
1-202-05  Klagenfurt, Botanischer 46.6304 14.2941  451017 622052  9     990904 P  55231   
1-202-06  Klagenfurt, Botanischer 46.6306 14.2936  456571 621018  4     990904 P  55233   
2-202-10  ## Feldkirchen, Bahnhof 46.7220 14.0998  547476 606235  4     850913 P  28937   
2-202-11  Feldkirchen, Bahnhof    46.7219 14.0997  547312 606290  4     940812 P  59915   
